imdb_id,title,year,genres,rating,votes,actors,directors,tags,score
tt0053622,BUtterfield 8,1960,"Drama, Romance",6.3,7937.0,"Elizabeth Taylor, Laurence Harvey, Eddie Fisher, Dina Merrill, Mildred Dunnock",Daniel Mann,drama romance drama romance drama romance daniel mann daniel mann elizabeth taylor laurence harvey eddie fisher dina merrill mildred dunnock,6.307137151005851
tt0053779,La Dolce Vita,1960,"Comedy, Drama",8.0,85600.0,"Marcello Mastroianni, Anita Ekberg, Anouk Aimée, Yvonne Furneaux, Magali Noël",Federico Fellini,comedy drama comedy drama comedy drama federico fellini federico fellini marcello mastroianni anita ekberg anouk aimée yvonne furneaux magali noël,7.296716514019476
tt0054047,The Magnificent Seven,1960,"Action, Adventure, Drama",7.7,110267.0,"Yul Brynner, Steve McQueen, Charles Bronson, Eli Wallach, Horst Buchholz",John Sturges,action adventure drama action adventure drama action adventure drama john sturges john sturges yul brynner steve mcqueen charles bronson eli wallach horst buchholz,7.2048009076393456
tt0054073,The Cloud-Capped Star,1960,Drama,7.8,3647.0,"Supriya Choudhury, Anil Chatterjee, Gyanesh Mukherjee, Bijon Bhattacharya, Gita Dey",Ritwik Ghatak,drama drama drama ritwik ghatak ritwik ghatak supriya choudhury anil chatterjee gyanesh mukherjee bijon bhattacharya gita dey,6.392373939128043
tt0054098,Mughal-E-Azam,1960,"Drama, Romance, War",8.1,9561.0,"Prithviraj Kapoor, Madhubala, Dilip Kumar, Durga Khote, Nigar Sultana",K. Asif,drama romance war drama romance war drama romance war k. asif k. asif prithviraj kapoor madhubala dilip kumar durga khote nigar sultana,6.551245254844447
tt0054167,Peeping Tom,1960,"Drama, Horror, Thriller",7.6,43598.0,"Karlheinz Böhm, Anna Massey, Moira Shearer, Maxine Audley, Brenda Bruce",Michael Powell,drama horror thriller drama horror thriller drama horror thriller michael powell michael powell karlheinz böhm anna massey moira shearer maxine audley brenda bruce,6.847119417848742
tt0054215,Psycho,1960,"Drama, Horror, Mystery",8.5,782609.0,"Anthony Perkins, Janet Leigh, Vera Miles, John Gavin, Martin Balsam",Alfred Hitchcock,drama horror mystery drama horror mystery drama horror mystery alfred hitchcock alfred hitchcock anthony perkins janet leigh vera miles john gavin martin balsam,8.341764662175509
tt0054331,Spartacus,1960,"Adventure, Biography, Drama",7.9,151650.0,"Kirk Douglas, Laurence Olivier, Tony Curtis, Jean Simmons, Charles Laughton",Stanley Kubrick,adventure biography drama adventure biography drama adventure biography drama stanley kubrick stanley kubrick kirk douglas laurence olivier tony curtis jean simmons charles laughton,7.443919595990301
tt0054632,Last Year at Marienbad,1961,"Drama, Mystery, Romance",7.6,26888.0,"Delphine Seyrig, Giorgio Albertazzi, Sacha Pitoëff, Françoise Bertin, Luce Garcia-Ville",Alain Resnais,drama mystery romance drama mystery romance drama mystery romance alain resnais alain resnais delphine seyrig giorgio albertazzi sacha pitoëff françoise bertin luce garcia-ville,6.703799769889805
tt0054698,Breakfast at Tiffany's,1961,"Comedy, Drama, Romance",7.5,203856.0,"Audrey Hepburn, George Peppard, Patricia Neal, Buddy Ebsen, Martin Balsam",Blake Edwards,comedy drama romance comedy drama romance comedy drama romance blake edwards blake edwards audrey hepburn george peppard patricia neal buddy ebsen martin balsam,7.225854825294858
tt0054759,Come September,1961,"Comedy, Romance",6.9,4501.0,"Rock Hudson, Gina Lollobrigida, Sandra Dee, Bobby Darin, Walter Slezak",Robert Mulligan,comedy romance comedy romance comedy romance robert mulligan robert mulligan rock hudson gina lollobrigida sandra dee bobby darin walter slezak,6.348810003339328
tt0054953,The Guns of Navarone,1961,"Action, Adventure, Drama",7.5,59485.0,"David Niven, Gregory Peck, Anthony Quinn, Anthony Quayle, Stanley Baker",J. Lee Thompson,action adventure drama action adventure drama action adventure drama j. lee thompson j. lee thompson david niven gregory peck anthony quinn anthony quayle stanley baker,6.897066677888634
tt0054997,The Hustler,1961,"Drama, Sport",7.9,90965.0,"Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott, Myron McCormick",Robert Rossen,drama sport drama sport drama sport robert rossen robert rossen paul newman jackie gleason piper laurie george c. scott myron mccormick,7.261661328325579
tt0055018,The Innocents,1961,"Drama, Horror, Mystery",7.7,35990.0,"Deborah Kerr, Peter Wyngarde, Megs Jenkins, Michael Redgrave, Martin Stephens",Jack Clayton,drama horror mystery drama horror mystery drama horror mystery jack clayton jack clayton deborah kerr peter wyngarde megs jenkins michael redgrave martin stephens,6.825145160758234
tt0055031,Judgment at Nuremberg,1961,"Drama, History, War",8.3,96615.0,"Spencer Tracy, Burt Lancaster, Richard Widmark, Marlene Dietrich, Maximilian Schell",Stanley Kramer,drama history war drama history war drama history war stanley kramer stanley kramer spencer tracy burt lancaster richard widmark marlene dietrich maximilian schell,7.529919541804391
tt0055254,One Hundred and One Dalmatians,1961,"Adventure, Animation, Comedy",7.3,195849.0,"Rod Taylor, Betty Lou Gerson, Betty Lou Gerson, J. Pat O'Malley, J. Pat O'Malley","Clyde Geronimi, Hamilton Luske, Wolfgang Reitherman",adventure animation comedy adventure animation comedy adventure animation comedy clyde geronimi hamilton luske wolfgang reitherman clyde geronimi hamilton luske wolfgang reitherman rod taylor betty lou gerson betty lou gerson j. pat o'malley j. pat o'malley,7.064739771076403
tt0055277,The Parent Trap,1961,"Comedy, Family, Romance",7.2,26234.0,"Hayley Mills, Hayley Mills, Maureen O'Hara, Brian Keith, Charles Ruggles",David Swift,comedy family romance comedy family romance comedy family romance david swift david swift hayley mills hayley mills maureen o'hara brian keith charles ruggles,6.576631264984658
tt0055471,Splendor in the Grass,1961,"Drama, Romance",7.7,24081.0,"Natalie Wood, Warren Beatty, Pat Hingle, Audrey Christie, Barbara Loden",Elia Kazan,drama romance drama romance drama romance elia kazan elia kazan natalie wood warren beatty pat hingle audrey christie barbara loden,6.702534265205457
tt0055572,A Woman Is a Woman,1961,"Comedy, Drama, Romance",7.3,20368.0,"Anna Karina, Jean-Claude Brialy, Jean-Paul Belmondo, Henri Attal, Karyn Balm",Jean-Luc Godard,comedy drama romance comedy drama romance comedy drama romance jean-luc godard jean-luc godard anna karina jean-claude brialy jean-paul belmondo henri attal karyn balm,6.556696782878093
tt0055614,West Side Story,1961,"Crime, Drama, Musical",7.6,127380.0,"Natalie Wood, George Chakiris, Richard Beymer, Russ Tamblyn, Rita Moreno","Jerome Robbins, Robert Wise",crime drama musical crime drama musical crime drama musical jerome robbins robert wise jerome robbins robert wise natalie wood george chakiris richard beymer russ tamblyn rita moreno,7.182154670966483
tt0055819,The Cabinet of Caligari,1962,"Horror, Thriller",5.8,1145.0,"Glynis Johns, Dan O'Herlihy, Dan O'Herlihy, Richard Davalos, Lawrence Dobkin",Roger Kay,horror thriller horror thriller horror thriller roger kay roger kay glynis johns dan o'herlihy dan o'herlihy richard davalos lawrence dobkin,6.2986902183908775
tt0055928,Dr. No,1962,"Action, Adventure, Thriller",7.2,194647.0,"Sean Connery, Ursula Andress, Bernard Lee, Joseph Wiseman, Jack Lord",Terence Young,action adventure thriller action adventure thriller action adventure thriller terence young terence young sean connery ursula andress bernard lee joseph wiseman jack lord,6.987462081660135
tt0055972,Experiment in Terror,1962,"Crime, Mystery, Thriller",7.3,7523.0,"Glenn Ford, Lee Remick, Stefanie Powers, Roy Poole, Ned Glass",Blake Edwards,crime mystery thriller crime mystery thriller crime mystery thriller blake edwards blake edwards glenn ford lee remick stefanie powers roy poole ned glass,6.417141203910964
tt0056058,Harakiri,1962,"Drama, Mystery",8.6,90238.0,"Tatsuya Nakadai, Akira Ishihama, Shima Iwashita, Tetsurô Tanba, Masao Mishima",Masaki Kobayashi,drama mystery drama mystery drama mystery masaki kobayashi masaki kobayashi tatsuya nakadai akira ishihama shima iwashita tetsurô tanba masao mishima,7.676551979176038
tt0056059,Hatari!,1962,"Action, Adventure, Comedy",7.1,15653.0,"John Wayne, Elsa Martinelli, Elsa Martinelli, Hardy Krüger, Red Buttons",Howard Hawks,action adventure comedy action adventure comedy action adventure comedy howard hawks howard hawks john wayne elsa martinelli elsa martinelli hardy krüger red buttons,6.470012440365268
tt0056142,King Kong vs. Godzilla,1963,"Action, Adventure, Comedy",5.7,12046.0,"Tadao Takashima, Kenji Sahara, Yû Fujiki, Michael Keith, Harry Holcombe","Ishirô Honda, Tom Montgomery",action adventure comedy action adventure comedy action adventure comedy ishirô honda tom montgomery ishirô honda tom montgomery tadao takashima kenji sahara yû fujiki michael keith harry holcombe,6.207643037101515
tt0056172,Lawrence of Arabia,1962,"Adventure, Biography, Drama",8.3,340806.0,"Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins, Omar Sharif",David Lean,adventure biography drama adventure biography drama adventure biography drama david lean david lean peter o'toole alec guinness anthony quinn jack hawkins omar sharif,7.998048833299298
tt0056193,Lolita,1962,"Crime, Drama, Romance",7.5,115669.0,"James Mason, Shelley Winters, Sue Lyon, Gary Cockrell, Jerry Stovin",Stanley Kubrick,crime drama romance crime drama romance crime drama romance stanley kubrick stanley kubrick james mason shelley winters sue lyon gary cockrell jerry stovin,7.088927608695959
tt0056197,The Longest Day,1962,"Action, Drama, History",7.7,62621.0,"John Wayne, Robert Ryan, Richard Burton, Henry Fonda, Eddie Albert","Ken Annakin, Andrew Marton, Gerd Oswald, Bernhard Wicki, Darryl F. Zanuck",action drama history action drama history action drama history ken annakin andrew marton gerd oswald bernhard wicki darryl f. zanuck ken annakin andrew marton gerd oswald bernhard wicki darryl f. zanuck john wayne robert ryan richard burton henry fonda eddie albert,7.013774795423727
tt0056217,The Man Who Shot Liberty Valance,1962,"Drama, Western",8.1,88357.0,"James Stewart, John Wayne, Vera Miles, Lee Marvin, Edmond O'Brien",John Ford,drama western drama western drama western john ford john ford james stewart john wayne vera miles lee marvin edmond o'brien,7.368908853819162
tt0056264,Mutiny on the Bounty,1962,"Adventure, Drama, History",7.2,19391.0,"Marlon Brando, Trevor Howard, Richard Harris, Hugh Griffith, Richard Haydn","Lewis Milestone, Carol Reed, George Seaton",adventure drama history adventure drama history adventure drama history lewis milestone carol reed george seaton lewis milestone carol reed george seaton marlon brando trevor howard richard harris hugh griffith richard haydn,6.523497986826262
tt0056406,Requiem for a Heavyweight,1962,"Drama, Sport",7.8,5317.0,"Anthony Quinn, Jackie Gleason, Mickey Rooney, Julie Harris, Stanley Adams",Ralph Nelson,drama sport drama sport drama sport ralph nelson ralph nelson anthony quinn jackie gleason mickey rooney julie harris stanley adams,6.427878578157426
tt0056436,Sahib Bibi Aur Ghulam,1962,"Drama, Musical",8.1,2007.0,"Meena Kumari, Guru Dutt, Rehman Khan, Waheeda Rehman, Nasir Hussain",Abrar Alvi,drama musical drama musical drama musical abrar alvi abrar alvi meena kumari guru dutt rehman khan waheeda rehman nasir hussain,6.36524473266167
tt0056592,To Kill a Mockingbird,1962,"Crime, Drama",8.2,350893.0,"Gregory Peck, John Megna, Frank Overton, Rosemary Murphy, Ruth White",Robert Mulligan,crime drama crime drama crime drama robert mulligan robert mulligan gregory peck john megna frank overton rosemary murphy ruth white,7.9202327420685155
tt0056663,Vivre sa vie,1962,Drama,7.8,37568.0,"Anna Karina, Sady Rebbot, André S. Labarthe, Guylaine Schlumberger, Gérard Hoffman",Jean-Luc Godard,drama drama drama jean-luc godard jean-luc godard anna karina sady rebbot andré s. labarthe guylaine schlumberger gérard hoffman,6.8773217592974785
tt0056687,What Ever Happened to Baby Jane?,1962,"Drama, Horror, Thriller",8.0,67392.0,"Bette Davis, Joan Crawford, Victor Buono, Wesley Addy, Julie Allred",Robert Aldrich,drama horror thriller drama horror thriller drama horror thriller robert aldrich robert aldrich bette davis joan crawford victor buono wesley addy julie allred,7.196896109622729
tt0056700,The Wonderful World of the Brothers Grimm,1962,"Adventure, Biography, Comedy",6.4,2427.0,"Laurence Harvey, Laurence Harvey, Claire Bloom, Karlheinz Böhm, Walter Slezak","Henry Levin, George Pal",adventure biography comedy adventure biography comedy adventure biography comedy henry levin george pal henry levin george pal laurence harvey laurence harvey claire bloom karlheinz böhm walter slezak,6.311591178841656
tt0056801,8½,1963,Drama,8.0,132454.0,"Marcello Mastroianni, Anouk Aimée, Claudia Cardinale, Sandra Milo, Rossella Falk",Federico Fellini,drama drama drama federico fellini federico fellini marcello mastroianni anouk aimée claudia cardinale sandra milo rossella falk,7.46714466792539
tt0056825,America America,1963,"Adventure, Drama",7.7,6437.0,"Stathis Giallelis, Frank Wolff, Elena Karam, Harry Davis, Estelle Hemsley",Elia Kazan,adventure drama adventure drama adventure drama elia kazan elia kazan stathis giallelis frank wolff elena karam harry davis estelle hemsley,6.441142887390985
tt0056869,The Birds,1963,"Drama, Horror, Mystery",7.6,219455.0,"Rod Taylor, Tippi Hedren, Jessica Tandy, Suzanne Pleshette, Veronica Cartwright",Alfred Hitchcock,drama horror mystery drama horror mystery drama horror mystery alfred hitchcock alfred hitchcock rod taylor tippi hedren jessica tandy suzanne pleshette veronica cartwright,7.319388436130083
tt0056937,Cleopatra,1963,"Biography, Drama, History",7.0,40981.0,"Elizabeth Taylor, Richard Burton, Rex Harrison, Pamela Brown, George Cole","Joseph L. Mankiewicz, Rouben Mamoulian",biography drama history biography drama history biography drama history joseph l. mankiewicz rouben mamoulian joseph l. mankiewicz rouben mamoulian elizabeth taylor richard burton rex harrison pamela brown george cole,6.5864141936265845
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,"Comedy, War",8.3,550139.0,"Peter Sellers, Peter Sellers, Peter Sellers, George C. Scott, Sterling Hayden",Stanley Kubrick,comedy war comedy war comedy war stanley kubrick stanley kubrick peter sellers peter sellers peter sellers george c. scott sterling hayden,8.101494186673545
tt0057076,From Russia with Love,1963,"Action, Adventure, Thriller",7.3,157982.0,"Sean Connery, Robert Shaw, Lotte Lenya, Daniela Bianchi, Pedro Armendáriz",Terence Young,action adventure thriller action adventure thriller action adventure thriller terence young terence young sean connery robert shaw lotte lenya daniela bianchi pedro armendáriz,7.024037865353597
tt0057115,The Great Escape,1963,"Adventure, Drama, Thriller",8.2,276744.0,"Steve McQueen, James Garner, Richard Attenborough, Charles Bronson, James Donald",John Sturges,adventure drama thriller adventure drama thriller adventure drama thriller john sturges john sturges steve mcqueen james garner richard attenborough charles bronson james donald,7.858792471930574
tt0057129,The Haunting,1963,Horror,7.4,45607.0,"Julie Harris, Claire Bloom, Richard Johnson, Russ Tamblyn, Fay Compton",Robert Wise,horror horror horror robert wise robert wise julie harris claire bloom richard johnson russ tamblyn fay compton,6.7756741925494275
tt0057163,Hud,1963,"Drama, Western",7.8,25795.0,"Paul Newman, Melvyn Douglas, Patricia Neal, Brandon De Wilde, Whit Bissell",Martin Ritt,drama western drama western drama western martin ritt martin ritt paul newman melvyn douglas patricia neal brandon de wilde whit bissell,6.7520127787058595
tt0057171,"Yesterday, Today and Tomorrow",1963,"Comedy, Romance",7.2,11337.0,"Sophia Loren, Sophia Loren, Sophia Loren, Marcello Mastroianni, Marcello Mastroianni",Vittorio De Sica,comedy romance comedy romance comedy romance vittorio de sica vittorio de sica sophia loren sophia loren sophia loren marcello mastroianni marcello mastroianni,6.448063904178287
tt0057193,It's a Mad Mad Mad Mad World,1963,"Action, Adventure, Comedy",7.5,50689.0,"Spencer Tracy, Milton Berle, Ethel Merman, Mickey Rooney, Sid Caesar",Stanley Kramer,action adventure comedy action adventure comedy action adventure comedy stanley kramer stanley kramer spencer tracy milton berle ethel merman mickey rooney sid caesar,6.849537173592065
tt0057277,The Big City,1963,Drama,8.3,5581.0,"Anil Chatterjee, Madhavi Mukherjee, Jaya Bachchan, Haren Chatterjee, Sefalika Devi",Satyajit Ray,drama drama drama satyajit ray satyajit ray anil chatterjee madhavi mukherjee jaya bachchan haren chatterjee sefalika devi,6.475307281513534
